activity,timeStamp,x,y,x
Upstairs,1.576565449394e+12,0.018632507,0.7923767,0.018632507
Upstairs,1.576565449406e+12,0.047071837,0.76589966,0.047071837
Upstairs,1.576565449485e+12,0.07551117,0.7786484,0.07551117
Upstairs,1.576565449684e+12,0.16181031,1.2464249,0.16181031
Upstairs,1.576565449709e+12,0.09708557,1.158165,0.09708557
Upstairs,1.576565449699e+12,0.09708557,1.158165,0.09708557
Upstairs,1.576565449725e+12,-0.050013732,0.987529,-0.050013732
Upstairs,1.576565449756e+12,-0.039227296,0.99831694,-0.039227296
Upstairs,1.576565449832e+12,0.06668548,0.9688965,0.06668548
Upstairs,1.576565449888e+12,-0.015690614,0.91005707,-0.015690614
Upstairs,1.576565449964e+12,-0.011767578,0.8463135,-0.011767578
Upstairs,1.576565449968e+12,0.017651368,0.8512176,0.017651368
Upstairs,1.576565450001e+12,0.07060852,0.86788785,0.07060852
Upstairs,1.576565450025e+12,0.07649231,0.8884827,0.07649231
Upstairs,1.576565450066e+12,0.05491791,0.92770845,0.05491791
Upstairs,1.576565450086e+12,0.030400086,0.9561478,0.030400086
Upstairs,1.5765654501e+12,-0.0029418946,0.98066556,-0.0029418946
Upstairs,1.576565450164e+12,-0.08335724,1.0453888,-0.08335724
Upstairs,1.576565450423e+12,0.1039505,1.0551956,0.1039505
Upstairs,1.576565450505e+12,0.117680356,1.1042283,0.117680356
Upstairs,1.576565450593e+12,0.099047855,0.868869,0.099047855
Upstairs,1.576565450633e+12,0.065704346,0.7619766,0.065704346
Upstairs,1.576565450703e+12,0.012748718,0.71980745,0.012748718
Upstairs,1.576565450736e+12,0.065704346,0.7070602,0.065704346
Upstairs,1.57656545074e+12,0.07256927,0.7247116,0.07256927
Upstairs,1.576565450744e+12,0.07256927,0.7247116,0.07256927
Upstairs,1.576565450776e+12,0.09806671,0.76001585,0.09806671
Upstairs,1.576565451048e+12,-0.0039230348,0.93359375,-0.0039230348
Upstairs,1.576565451116e+12,0.011767578,0.96693575,0.011767578
Upstairs,1.576565451129e+12,-0.024516296,0.99047244,-0.024516296
Upstairs,1.576565451324e+12,0.078453064,0.9080963,0.078453064
Upstairs,1.57656545137e+12,0.018632507,0.95418704,0.018632507
Upstairs,1.576565451543e+12,-0.022555541,1.3582214,-0.022555541
Upstairs,1.576565451628e+12,0.14808044,1.1532624,0.14808044
Upstairs,1.576565451747e+12,0.11081543,1.1042283,0.11081543
Upstairs,1.5765654518e+12,0.019613648,1.0189117,0.019613648
Upstairs,1.576565451823e+12,0.055897523,0.9296707,0.055897523
Upstairs,1.576565451829e+12,0.055897523,0.9296707,0.055897523
Upstairs,1.576565451866e+12,0.10983429,0.9110382,0.10983429
Upstairs,1.576565451881e+12,0.090220645,0.90025026,0.090220645
Upstairs,1.576565451919e+12,0.047071837,0.7413834,0.047071837
Upstairs,1.576565451946e+12,0.055897523,0.6531235,0.055897523
Upstairs,1.576565451998e+12,0.12748718,0.66194916,0.12748718
Upstairs,1.576565452136e+12,-0.1470993,0.8718109,-0.1470993
Upstairs,1.576565452182e+12,0.15690613,1.0600983,0.15690613
Upstairs,1.576565452196e+12,0.17161712,1.172876,0.17161712
Upstairs,1.576565452221e+12,0.29812163,1.2562317,0.29812163
Upstairs,1.576565452262e+12,0.13435058,0.9159409,0.13435058
Upstairs,1.576565452315e+12,0.058839418,1.0473496,0.058839418
Upstairs,1.576565452553e+12,0.02942047,0.8924057,0.02942047
Upstairs,1.576565452698e+12,-0.050013732,0.9934143,-0.050013732
Upstairs,1.576565452736e+12,-0.011767578,0.96693575,-0.011767578
Upstairs,1.576565452835e+12,0.14906159,1.1817017,0.14906159
Upstairs,1.576565452915e+12,0.008825684,1.3876404,0.008825684
Upstairs,1.576565452953e+12,0.07453003,1.2856522,0.07453003
Upstairs,1.576565452973e+12,-0.0039230348,1.1767975,-0.0039230348
Upstairs,1.57656545299e+12,-0.09806671,1.1032486,-0.09806671
Upstairs,1.576565453087e+12,-0.060801696,0.97183836,-0.060801696
Upstairs,1.576565453146e+12,0.1039505,0.9836075,0.1039505
Upstairs,1.576565453205e+12,0.021574402,0.9139801,0.021574402
Upstairs,1.576565453364e+12,0.018632507,0.7374603,0.018632507
Upstairs,1.576565453371e+12,0.018632507,0.7374603,0.018632507
Upstairs,1.576565453428e+12,0.081394956,0.82081604,0.081394956
Upstairs,1.576565453502e+12,0.08041382,0.8590622,0.08041382
Upstairs,1.576565453569e+12,0.014709473,0.8512176,0.014709473
Upstairs,1.576565454042e+12,0.114738464,0.9630127,0.114738464
Upstairs,1.57656545406e+12,0.0823761,0.97085875,0.0823761
Upstairs,1.576565454115e+12,0.058839418,0.9620331,0.058839418
Upstairs,1.576565454175e+12,0.059820555,0.98066556,0.059820555
Upstairs,1.576565454214e+12,-0.021574402,1.0218537,-0.021574402
Upstairs,1.57656545422e+12,-0.021574402,1.0218537,-0.021574402
Upstairs,1.576565454354e+12,0.36873016,1.0659835,0.36873016
Upstairs,1.576565454437e+12,-0.25987548,1.2356384,-0.25987548
Upstairs,1.576565454472e+12,0.04216919,1.2121017,0.04216919
Upstairs,1.576565454556e+12,0.09316254,0.8659271,0.09316254
Upstairs,1.576565454595e+12,-0.021574402,0.9561478,-0.021574402
Upstairs,1.57656545477e+12,0.099047855,0.7453049,0.099047855
Upstairs,1.576565454779e+12,0.099047855,0.7453049,0.099047855
Upstairs,1.576565454815e+12,-0.04903259,0.8463135,-0.04903259
Upstairs,1.576565454867e+12,0.34323272,1.0571563,0.34323272
Upstairs,1.576565455223e+12,0.056878664,0.8659271,0.056878664
Upstairs,1.576565455262e+12,0.13042907,0.8924057,0.13042907
Upstairs,1.576565455302e+12,0.117680356,0.9286896,0.117680356
Upstairs,1.57656545542e+12,-0.026478577,1.1522812,-0.026478577
Upstairs,1.576565455443e+12,0.021574402,1.1934693,0.021574402
Upstairs,1.576565455505e+12,0.0460907,1.3866608,0.0460907
Upstairs,1.57656545556e+12,0.25497285,1.1473786,0.25497285
Upstairs,1.576565455579e+12,0.16278991,1.1081512,0.16278991
Upstairs,1.576565455638e+12,0.17161712,1.1767975,0.17161712
Upstairs,1.576565455663e+12,0.17161712,1.1640488,0.17161712
Upstairs,1.576565455724e+12,0.11571808,0.9286896,0.11571808
Upstairs,1.57656545602e+12,0.05393677,0.8659271,0.05393677
Upstairs,1.57656545616e+12,0.081394956,0.9659546,0.081394956
Upstairs,1.576565456238e+12,0.19515228,1.0002778,0.19515228
Upstairs,1.576565456252e+12,0.20299836,0.9483032,0.20299836
Upstairs,1.576565456311e+12,-0.032362364,0.89927065,-0.032362364
Upstairs,1.57656545639e+12,-0.026478577,0.864946,-0.026478577
Upstairs,1.576565456458e+12,0.121601865,0.90319216,0.121601865
Upstairs,1.576565456529e+12,-0.038246155,1.0179306,-0.038246155
Upstairs,1.576565456548e+12,-0.07256927,1.0571563,-0.07256927
Upstairs,1.576565456575e+12,-0.059820555,1.1101135,-0.059820555
Upstairs,1.576565456766e+12,0.08825989,1.0512726,0.08825989
Upstairs,1.576565456825e+12,0.07256927,1.0983444,0.07256927
Upstairs,1.576565456831e+12,0.07256927,1.0983444,0.07256927
Upstairs,1.57656545689e+12,0.10787354,1.1022675,0.10787354
Upstairs,1.576565456926e+12,0.16769409,0.9865494,0.16769409
Upstairs,1.576565456932e+12,0.16769409,0.9865494,0.16769409
Upstairs,1.57656545697e+12,0.14219666,0.9090759,0.14219666
Upstairs,1.576565457029e+12,0.10100861,0.7776672,0.10100861
Upstairs,1.576565457228e+12,0.100027464,0.8806366,0.100027464
Upstairs,1.576565457285e+12,0.24026337,1.0296981,0.24026337
Upstairs,1.5765654573e+12,0.2902771,1.128746,0.2902771
Upstairs,1.576565457326e+12,0.21182403,1.1414948,0.21182403
Upstairs,1.576565457385e+12,0.015690614,0.9757614,0.015690614
Upstairs,1.576565457483e+12,0.071588136,0.9865494,0.071588136
Upstairs,1.576565457636e+12,0.10885315,0.8472946,0.10885315
Upstairs,1.576565457854e+12,0.05393677,1.168953,0.05393677
Upstairs,1.576565458151e+12,0.2324173,1.0610794,0.2324173
Upstairs,1.576565458271e+12,0.04903259,0.79924166,0.04903259
Upstairs,1.576565458373e+12,0.08924103,0.7511902,0.08924103
Upstairs,1.576565458424e+12,0.15494537,0.78649294,0.15494537
Upstairs,1.576565458455e+12,0.14611968,0.8345459,0.14611968
Upstairs,1.576565458711e+12,0.17063598,0.9688965,0.17063598
Upstairs,1.576565458764e+12,0.099047855,0.9424194,0.099047855
Upstairs,1.576565458882e+12,0.12552491,0.7953186,0.12552491
Upstairs,1.576565459057e+12,-0.12748718,1.0934417,-0.12748718
Upstairs,1.576565459161e+12,0.014709473,1.3670471,0.014709473
Upstairs,1.576565459185e+12,-0.015690614,1.4052932,-0.015690614
Upstairs,1.576565459239e+12,0.013729858,1.1513001,0.013729858
Upstairs,1.576565459369e+12,0.23339844,1.0169494,0.23339844
Upstairs,1.576565459417e+12,0.078453064,1.0885376,0.078453064
Upstairs,1.576565459548e+12,0.050994873,0.79335785,0.050994873
Upstairs,1.57656545954e+12,0.12258301,0.8737732,0.12258301
Upstairs,1.576565459556e+12,0.050994873,0.7433441,0.050994873
Upstairs,1.576565459585e+12,0.08629914,0.6884262,0.08629914
Upstairs,1.576565459674e+12,0.13140869,0.8070877,0.13140869
Upstairs,1.576565459814e+12,0.120622255,1.0434281,0.120622255
Upstairs,1.576565459833e+12,0.013729858,0.90025026,0.013729858
Upstairs,1.57656546025e+12,-0.105911255,1.1179581,-0.105911255
Upstairs,1.576565460256e+12,-0.105911255,1.1179581,-0.105911255
Upstairs,1.576565460433e+12,0.20888214,1.1012863,0.20888214
Upstairs,1.57656546055e+12,0.17946167,1.1012863,0.17946167
Upstairs,1.576565460623e+12,0.16769409,0.9257477,0.16769409
Upstairs,1.576565460715e+12,0.071588136,0.8374878,0.071588136
Upstairs,1.576565460742e+12,0.09120178,0.8070877,0.09120178
Upstairs,1.576565460827e+12,0.08335724,0.7737442,0.08335724
Upstairs,1.576565461199e+12,0.02745819,0.86396635,0.02745819
Upstairs,1.576565461257e+12,0.071588136,0.8953476,0.071588136
Upstairs,1.576565461316e+12,0.10296936,0.88455963,0.10296936
Upstairs,1.576565461335e+12,0.07453003,0.9110382,0.07453003
Upstairs,1.576565461424e+12,-0.019613648,0.9747818,-0.019613648
Upstairs,1.576565461523e+12,0.17063598,1.0571563,0.17063598
Upstairs,1.576565461575e+12,0,1.2984009,0
Upstairs,1.576565461718e+12,-0.06374359,1.1022675,-0.06374359
Upstairs,1.576565461832e+12,0.13827363,1.0071427,0.13827363
Upstairs,1.57656546193e+12,0.07355042,0.831604,0.07355042
Upstairs,1.576565461995e+12,0.07256927,0.7472671,0.07256927
Upstairs,1.576565462017e+12,0.11669922,0.7354981,0.11669922
Upstairs,1.576565462075e+12,0.13925476,0.72275084,0.13925476
Upstairs,1.576565462198e+12,-0.101989746,0.86788785,-0.101989746
Upstairs,1.576565462233e+12,-0.04216919,0.779628,-0.04216919
Upstairs,1.576565462285e+12,0.17651978,1.1591461,0.17651978
Upstairs,1.576565462384e+12,0.18730775,0.97380066,0.18730775
Upstairs,1.57656546247e+12,0.06178131,0.89142454,0.06178131
Upstairs,1.576565462628e+12,0.050013732,0.88750154,0.050013732
Upstairs,1.57656546276e+12,0.006864929,0.9630127,0.006864929
Upstairs,1.576565462934e+12,0.09806671,1.1650299,0.09806671
Upstairs,1.576565462948e+12,-0.0078460695,1.2375991,-0.0078460695
Upstairs,1.576565463117e+12,-0.015690614,1.0414658,-0.015690614
Upstairs,1.576565463156e+12,-0.09806671,0.90711516,-0.09806671
Upstairs,1.576565463162e+12,-0.09806671,0.90711516,-0.09806671
Upstairs,1.576565463433e+12,0.07453003,0.76393735,0.07453003
Upstairs,1.576565463436e+12,0.07453003,0.76393735,0.07453003
Upstairs,1.576565463492e+12,0.12258301,0.7678604,0.12258301
Upstairs,1.5765654637e+12,0.121601865,0.8551407,0.121601865
Upstairs,1.576565463743e+12,0.17063598,0.96791685,0.17063598
Upstairs,1.576565463755e+12,0.09610443,1.199353,0.09610443
Upstairs,1.576565463791e+12,0.21182403,1.2375991,0.21182403
Upstairs,1.576565463795e+12,0.21182403,1.2375991,0.21182403
Upstairs,1.576565463908e+12,0.04020691,1.0100845,0.04020691
Upstairs,1.576565463912e+12,0.04020691,1.0100845,0.04020691
Upstairs,1.576565463931e+12,0.14808044,1.0051819,0.14808044
Upstairs,1.576565463949e+12,0.19613342,0.9845871,0.19613342
Upstairs,1.576565463969e+12,0.19417115,0.9659546,0.19417115
Upstairs,1.576565464006e+12,0.14611968,0.95418704,0.14611968
Upstairs,1.576565464015e+12,0.07551117,0.9355545,0.07551117
Upstairs,1.576565464048e+12,0.023536682,0.9149612,0.023536682
Upstairs,1.576565464169e+12,0.13729247,0.94438016,0.13729247
Upstairs,1.57656546421e+12,0.09512482,1.00224,0.09512482
Upstairs,1.576565464461e+12,0.009806824,1.1807206,0.009806824
Upstairs,1.576565464468e+12,0.009806824,1.1807206,0.009806824
Upstairs,1.576565464481e+12,0.036283873,1.199353,0.036283873
Upstairs,1.576565464672e+12,0.07551117,0.92476654,0.07551117
Upstairs,1.576565464758e+12,0.21770783,0.7884552,0.21770783
Upstairs,1.576565465085e+12,-0.045111082,0.9483032,-0.045111082
Upstairs,1.57656546522e+12,0.19122925,0.9080963,0.19122925
Upstairs,1.576565465417e+12,0.039227296,1.0797119,0.039227296
Upstairs,1.576565465601e+12,0.10787354,1.087558,0.10787354
Upstairs,1.576565465668e+12,0.11865997,1.1277649,0.11865997
Upstairs,1.576565465693e+12,0.16769409,1.0973648,0.16769409
Upstairs,1.576565465727e+12,0.21574707,0.96693575,0.21574707
Upstairs,1.576565465813e+12,0.010787964,0.8070877,0.010787964
Upstairs,1.576565466162e+12,-0.0029418946,1.0522537,-0.0029418946
Upstairs,1.576565466269e+12,0.047071837,0.94634247,0.047071837
Upstairs,1.576565466309e+12,-0.0039230348,0.88652194,-0.0039230348
Upstairs,1.576565466331e+12,-0.012748718,0.8521973,-0.012748718
Upstairs,1.57656546646e+12,0.078453064,0.8894638,0.078453064
Upstairs,1.576565466643e+12,0.13238983,1.116977,0.13238983
Upstairs,1.576565466721e+12,-0.043148804,1.4288285,-0.043148804
Upstairs,1.576565466729e+12,-0.014709473,1.4484421,-0.014709473
Upstairs,1.576565466782e+12,0.090220645,1.1454163,0.090220645
Upstairs,1.576565466795e+12,0.062762454,1.1189392,0.062762454
Upstairs,1.576565466935e+12,0.21280365,0.9865494,0.21280365
Upstairs,1.576565466975e+12,0.12258301,0.9433991,0.12258301
Upstairs,1.576565466981e+12,0.12258301,0.9433991,0.12258301
Upstairs,1.576565466993e+12,0.055897523,0.9228058,0.055897523
Upstairs,1.576565467058e+12,0.050013732,0.72569275,0.050013732
Upstairs,1.576565467079e+12,0.060801696,0.71980745,0.060801696
Upstairs,1.576565467198e+12,0.12454376,0.7776672,0.12454376
Upstairs,1.576565467309e+12,0.20201722,1.2562317,0.20201722
Upstairs,1.576565467411e+12,0.15788727,1.0228332,0.15788727
Upstairs,1.576565467456e+12,0.14317779,0.9787033,0.14317779
Upstairs,1.576565467547e+12,-0.020593261,0.85415953,-0.020593261
Upstairs,1.576565467568e+12,0.008825684,0.868869,0.008825684
Upstairs,1.576565467577e+12,0.008825684,0.868869,0.008825684
Upstairs,1.576565467614e+12,0.058839418,0.8786758,0.058839418
Upstairs,1.57656546762e+12,0.114738464,0.86985016,0.114738464
Upstairs,1.57656546805e+12,0.07453003,1.0424469,0.07453003
Upstairs,1.576565468087e+12,0.081394956,1.0934417,0.081394956
Upstairs,1.576565468146e+12,0.17848054,0.92378694,0.17848054
Upstairs,1.576565468206e+12,0.051974487,0.8561203,0.051974487
Upstairs,1.576565468328e+12,0.09610443,0.7217697,0.09610443
Upstairs,1.576565468483e+12,0.022555541,0.95418704,0.022555541
Upstairs,1.576565468694e+12,0.11669922,0.93359375,0.11669922
Upstairs,1.5765654687e+12,0.11669922,0.93359375,0.11669922
Upstairs,1.576565468794e+12,-0.04216919,0.8953476,-0.04216919
Upstairs,1.576565468838e+12,0.023536682,0.879657,0.023536682
Upstairs,1.576565468844e+12,0.081394956,0.85710144,0.081394956
Upstairs,1.576565468958e+12,-0.038246155,0.9149612,-0.038246155
Upstairs,1.576565469011e+12,-0.09806671,1.0483307,-0.09806671
Upstairs,1.57656546904e+12,-0.051974487,1.0434281,-0.051974487
Upstairs,1.576565469156e+12,-0.037265014,1.4670746,-0.037265014
Upstairs,1.576565469348e+12,0.20495911,1.0846161,0.20495911
Upstairs,1.576565469446e+12,0.07747193,0.8659271,0.07747193
Upstairs,1.576565469513e+12,0.05393677,0.7580536,0.05393677
Upstairs,1.576565469585e+12,0.14317779,0.69627225,0.14317779
Upstairs,1.576565469664e+12,0.20201722,0.83650666,0.20201722
Upstairs,1.576565469682e+12,0.20201722,0.83650666,0.20201722
Upstairs,1.576565469688e+12,0.08629914,0.8590622,0.08629914
Upstairs,1.576565469694e+12,0.08629914,0.8590622,0.08629914
Upstairs,1.576565469811e+12,0.24222413,1.0551956,0.24222413
Upstairs,1.576565469818e+12,0.14611968,1.00224,0.14611968
Upstairs,1.576565469968e+12,0.06374359,0.8855408,0.06374359
Upstairs,1.57656546999e+12,0.03334198,0.8531784,0.03334198
Upstairs,1.576565470022e+12,0.026478577,0.864946,0.026478577
Upstairs,1.576565470085e+12,0.07060852,0.89142454,0.07060852
Upstairs,1.57656547018e+12,0.0049026487,0.9816452,0.0049026487
Upstairs,1.576565470244e+12,-0.056878664,1.1866043,-0.056878664
Upstairs,1.576565470258e+12,-0.018632507,1.2248504,-0.018632507
Upstairs,1.576565470383e+12,0.114738464,1.2356384,0.114738464
Upstairs,1.576565470407e+12,0.07649231,1.1061904,0.07649231
Upstairs,1.576565470487e+12,0.07747193,1.080693,0.07747193
Upstairs,1.576565470613e+12,0.08335724,0.9188827,0.08335724
Upstairs,1.576565470858e+12,0.10493164,0.8894638,0.10493164
Upstairs,1.576565470911e+12,0.25497285,0.99537504,0.25497285
Upstairs,1.57656547109e+12,0.060801696,0.9747818,0.060801696
Upstairs,1.576565471153e+12,0.030400086,0.8982895,0.030400086
Upstairs,1.576565471214e+12,0.022555541,0.8708313,0.022555541
Upstairs,1.576565471233e+12,0.039227296,0.8894638,0.039227296
Upstairs,1.57656547127e+12,0.0578598,0.89730835,0.0578598
Upstairs,1.576565471276e+12,0.0578598,0.89730835,0.0578598
Upstairs,1.576565471286e+12,0.06864624,0.9159409,0.06864624
Upstairs,1.576565471385e+12,0.006864929,0.9561478,0.006864929
Upstairs,1.576565471433e+12,-0.028439332,1.0130265,-0.028439332
Upstairs,1.576565471506e+12,0.0029418946,1.1669922,0.0029418946
Upstairs,1.576565471588e+12,-0.0029418946,1.4052932,-0.0029418946
Upstairs,1.576565471609e+12,0.10493164,1.3631241,0.10493164
Upstairs,1.576565471662e+12,-0.006864929,1.0659835,-0.006864929
Upstairs,1.576565471782e+12,0.019613648,1.0159683,0.019613648
Upstairs,1.57656547188e+12,0.07060852,0.96105194,0.07060852
Upstairs,1.576565471938e+12,0.006864929,0.77570647,0.006864929
Upstairs,1.576565471984e+12,0.10100861,0.705098,0.10100861
Upstairs,1.576565472024e+12,0.12944794,0.6501816,0.12944794
Upstairs,1.576565472274e+12,0.08041382,1.0002778,0.08041382
Upstairs,1.576565472296e+12,0.081394956,0.94438016,0.081394956
Upstairs,1.576565472355e+12,0.13435058,0.9355545,0.13435058
Upstairs,1.57656547242e+12,0.019613648,0.9326126,0.019613648
Upstairs,1.576565472492e+12,-0.047071837,0.92378694,-0.047071837
Upstairs,1.576565472533e+12,0.03334198,0.90711516,0.03334198
Upstairs,1.576565472769e+12,0.0078460695,1.0189117,0.0078460695
Upstairs,1.576565472789e+12,0.02942047,1.0551956,0.02942047
Upstairs,1.576565472869e+12,0.020593261,1.1866043,0.020593261
Upstairs,1.57656547294e+12,-0.20888214,1.2425019,-0.20888214
Upstairs,1.576565473244e+12,-0.05393677,0.9012314,-0.05393677
Upstairs,1.576565473284e+12,-0.10100861,0.8610245,-0.10100861
Upstairs,1.576565473423e+12,0.10493164,0.8021835,0.10493164
Upstairs,1.576565473601e+12,0.18044281,0.97085875,0.18044281
Upstairs,1.576565473608e+12,0.18044281,0.97085875,0.18044281
Upstairs,1.576565473627e+12,0.16082916,1.0277374,0.16082916
Upstairs,1.576565473686e+12,0.24418488,1.0179306,0.24418488
Upstairs,1.576565473739e+12,0.36186522,1.1434555,0.36186522
Upstairs,1.576565473745e+12,0.36186522,1.1434555,0.36186522
Upstairs,1.576565473756e+12,0.32754213,1.1316879,0.32754213
Upstairs,1.576565473839e+12,-0.023536682,0.96399385,-0.023536682
Upstairs,1.576565473897e+12,-0.12748718,1.0247955,-0.12748718
Upstairs,1.576565473976e+12,0.039227296,0.987529,0.039227296
Upstairs,1.576565473983e+12,0.039227296,0.987529,0.039227296
Upstairs,1.57656547418e+12,0.039227296,0.97085875,0.039227296
Upstairs,1.576565474195e+12,-0.013729858,0.96693575,-0.013729858
Upstairs,1.57656547424e+12,-0.016671753,0.97380066,-0.016671753
Upstairs,1.576565474352e+12,0.0029418946,1.0640213,0.0029418946
Upstairs,1.576565474476e+12,-0.24614716,1.3572403,-0.24614716
Upstairs,1.576565474516e+12,-0.04020691,1.4327514,-0.04020691
Upstairs,1.576565474555e+12,-0.019613648,1.1611068,-0.019613648
Upstairs,1.57656547461e+12,0.16278991,1.0846161,0.16278991
Upstairs,1.576565474724e+12,0.024516296,1.1307068,0.024516296
Upstairs,1.576565474747e+12,0.10787354,1.0591186,0.10787354
Upstairs,1.576565474768e+12,0.14513855,0.9924332,0.14513855
Upstairs,1.576565474834e+12,-0.052955627,0.92476654,-0.052955627
Upstairs,1.576565474892e+12,0.0578598,0.6874466,0.0578598
Upstairs,1.576565475011e+12,0.11375733,0.7953186,0.11375733
Upstairs,1.576565475046e+12,-0.048052978,0.82375795,-0.048052978
Upstairs,1.57656547509e+12,0.3510788,1.1463974,0.3510788
Upstairs,1.576565475125e+12,0.08629914,1.0493119,0.08629914
Upstairs,1.576565475189e+12,0.016671753,0.9698776,0.016671753
Upstairs,1.576565475348e+12,-0.016671753,0.8472946,-0.016671753
Upstairs,1.576565475341e+12,-0.016671753,0.8472946,-0.016671753
Upstairs,1.576565475367e+12,0.0019607544,0.864946,0.0019607544
Upstairs,1.576565475501e+12,-0.017651368,0.9816452,-0.017651368
Upstairs,1.576565475508e+12,-0.017651368,0.9816452,-0.017651368
Upstairs,1.576565475566e+12,-0.15200348,1.0650024,-0.15200348
Upstairs,1.576565475609e+12,-0.017651368,1.1091324,-0.017651368
Upstairs,1.576565475664e+12,0.04118805,1.3042847,0.04118805
Upstairs,1.576565475783e+12,-0.024516296,1.1199188,-0.024516296
Upstairs,1.57656547584e+12,0.04118805,1.0542145,0.04118805
Upstairs,1.576565475984e+12,0.14023438,0.94634247,0.14023438
Upstairs,1.576565475994e+12,0.07551117,0.88750154,0.07551117
Upstairs,1.576565476001e+12,0.07551117,0.88750154,0.07551117
Upstairs,1.576565476015e+12,0.05491791,0.8119904,0.05491791
Upstairs,1.576565476192e+12,0.031381227,0.80022275,0.031381227
Upstairs,1.576565476198e+12,0.031381227,0.80022275,0.031381227
Upstairs,1.576565476317e+12,0.0460907,0.8884827,0.0460907
Upstairs,1.576565476332e+12,-0.06668548,0.8963272,-0.06668548
Upstairs,1.576565476529e+12,0.018632507,0.8835785,0.018632507
Upstairs,1.576565476588e+12,0.048052978,0.8472946,0.048052978
Upstairs,1.576565476746e+12,-0.08041382,1.039505,-0.08041382
Upstairs,1.576565476886e+12,-0.06472321,1.4190216,-0.06472321
Upstairs,1.576565476969e+12,-0.050994873,1.1032486,-0.050994873
Upstairs,1.576565477002e+12,-0.030400086,1.0032196,-0.030400086
Upstairs,1.576565477048e+12,0.09708557,1.0218537,0.09708557
Upstairs,1.576565477088e+12,0.0578598,1.0453888,0.0578598
Upstairs,1.576565477186e+12,0.05491791,0.8855408,0.05491791
Upstairs,1.576565477345e+12,0.07649231,0.73157656,0.07649231
Upstairs,1.576565477365e+12,0.06864624,0.7413834,0.06864624
Upstairs,1.576565477398e+12,0.06864624,0.86004335,0.06864624
Upstairs,1.576565477426e+12,-0.008825684,0.8472946,-0.008825684
Upstairs,1.576565477493e+12,0.3608841,1.1944504,0.3608841
Upstairs,1.576565477557e+12,-0.020593261,0.93065184,-0.020593261
Upstairs,1.576565477603e+12,0.05491791,1.006163,0.05491791
Upstairs,1.576565477724e+12,-0.020593261,0.86788785,-0.020593261
Upstairs,1.57656547782e+12,0.08629914,0.8384689,0.08629914
Upstairs,1.576565477854e+12,0.08825989,0.89142454,0.08825989
Upstairs,1.576565477913e+12,-0.07747193,1.0316589,-0.07747193
Upstairs,1.576565477977e+12,-0.11669922,1.087558,-0.11669922
Upstairs,1.576565477992e+12,-0.03432312,1.1297257,-0.03432312
Upstairs,1.576565478289e+12,0.050013732,1.0493119,0.050013732
Upstairs,1.576565478355e+12,0.10296936,0.92770845,0.10296936
Upstairs,1.576565478459e+12,0.08335724,0.8825989,0.08335724
Upstairs,1.576565478486e+12,0.018632507,0.8021835,0.018632507
Upstairs,1.576565478504e+12,0.0029418946,0.80022275,0.0029418946
Upstairs,1.576565478509e+12,0.0029418946,0.80022275,0.0029418946
Upstairs,1.576565478523e+12,-0.005883789,0.7698227,-0.005883789
Upstairs,1.576565478615e+12,0.058839418,0.82670134,0.058839418
Upstairs,1.576565478625e+12,0.010787964,0.83552706,0.010787964
Upstairs,1.576565478632e+12,0.010787964,0.83552706,0.010787964
Upstairs,1.576565478651e+12,0.056878664,0.83650666,0.056878664
Upstairs,1.576565478731e+12,0.2745865,1.1552231,0.2745865
Upstairs,1.576565478782e+12,-0.07060852,0.9865494,-0.07060852
Upstairs,1.576565478803e+12,-0.03530426,0.9894913,-0.03530426
Upstairs,1.576565478809e+12,-0.03530426,0.9894913,-0.03530426
Upstairs,1.57656547882e+12,-0.006864929,1.0130265,-0.006864929
Upstairs,1.576565478902e+12,-0.050013732,0.93163145,-0.050013732
Upstairs,1.576565478971e+12,0.010787964,0.8933853,0.010787964
Upstairs,1.576565479102e+12,-0.021574402,0.9512451,-0.021574402
Upstairs,1.576565479179e+12,-0.07060852,1.0954025,-0.07060852
Upstairs,1.576565479417e+12,-0.008825684,1.0620606,-0.008825684
Upstairs,1.576565479481e+12,0.07060852,1.0787323,0.07060852
Upstairs,1.576565479514e+12,0.17848054,0.987529,0.17848054
Upstairs,1.576565479574e+12,0.025497437,0.8953476,0.025497437
Upstairs,1.576565479609e+12,0.018632507,0.85710144,0.018632507
Upstairs,1.576565479641e+12,0.07256927,0.7776672,0.07256927
Upstairs,1.576565479647e+12,0.07256927,0.7776672,0.07256927
Upstairs,1.576565479694e+12,0.10983429,0.794339,0.10983429
Upstairs,1.576565479758e+12,0.06472321,0.7717835,0.06472321
Upstairs,1.576565479774e+12,0.04903259,0.7815903,0.04903259
Upstairs,1.576565479799e+12,0.020593261,0.82768095,0.020593261
Upstairs,1.576565479852e+12,0.03530426,0.88652194,0.03530426
Upstairs,1.576565479858e+12,0.03530426,0.88652194,0.03530426
Upstairs,1.57656547995e+12,-0.02942047,1.0326401,-0.02942047
Upstairs,1.576565480035e+12,0.1588684,0.8953476,0.1588684
Upstairs,1.576565480054e+12,0.11865997,0.9159409,0.11865997
Upstairs,1.576565480069e+12,0.04903259,0.9522263,0.04903259
Upstairs,1.57656548011e+12,-0.078453064,0.9012314,-0.078453064
Upstairs,1.576565480187e+12,0.051974487,0.86298525,0.051974487
Upstairs,1.576565480405e+12,-0.020593261,1.1571853,-0.020593261
