activity,timeStamp,x,y,z,,,
Walking,1.58E+12,-0.043148804,0.5736893,-0.06374359,39,18727,18.727
Walking,1.58E+12,-0.003923035,0.52171326,-0.055897523,20,18747,18.747
Walking,1.58E+12,0.030400086,0.52465516,-0.023536682,20,18767,18.767
Walking,1.58E+12,0.121601865,0.5530945,0.065704346,20,18787,18.787
Walking,1.58E+12,0.13827363,0.75903475,0.32558137,39,18826,18.826
Walking,1.58E+12,0.1500412,0.93163145,0.42756957,20,18846,18.846
Walking,1.58E+12,0.21868896,1.0983444,0.5197525,20,18866,18.866
Walking,1.58E+12,0.41482085,1.2258316,0.5138687,20,18886,18.886
Walking,1.58E+12,0.46777648,1.2679993,0.4648346,21,18907,18.907
Walking,1.58E+12,0.32754213,1.2081788,0.41482085,53,18960,18.96
Walking,1.58E+12,0.32852325,1.2179855,0.4373764,12,18972,18.972
Walking,1.58E+12,0.34617463,1.3592011,-0.27066344,34,19006,19.006
Walking,1.58E+12,0.18142243,1.2974198,-0.4932739,19,19025,19.025
Walking,1.58E+12,-0.105911255,0.8110107,-0.21770783,39,19064,19.064
Walking,1.58E+12,-0.11179657,0.80610657,-0.20691986,41,19105,19.105
Walking,1.58E+12,-0.09610443,1.0944229,-0.15102234,19,19124,19.124
Walking,1.58E+12,0,1.0140076,-0.06472321,21,19145,19.145
Walking,1.58E+12,0.084336855,0.8384689,0.02745819,38,19183,19.183
Walking,1.58E+12,0.14611968,0.68646544,0.04118805,7,19190,19.19
Walking,1.58E+12,0.04118805,0.76393735,-0.14219666,32,19222,19.222
Walking,1.58E+12,-0.018632507,0.8806366,-0.14906159,20,19242,19.242
Walking,1.58E+12,-0.012748718,0.90417325,-0.065704346,20,19262,19.262
Walking,1.58E+12,0.032362364,0.88652194,0.059820555,22,19284,19.284
Walking,1.58E+12,0.038246155,0.97674257,0.06668548,37,19321,19.321
Walking,1.58E+12,-0.015690614,1.0346024,0.059820555,20,19341,19.341
Walking,1.58E+12,-0.045111082,1.0767701,0.071588136,20,19361,19.361
Walking,1.58E+12,-0.090220645,1.1875855,0.15690613,39,19400,19.4
Walking,1.58E+12,-0.18240356,1.1885666,0.12552491,20,19420,19.42
Walking,1.58E+12,-0.2667404,1.1650299,0.09512482,20,19440,19.44
Walking,1.58E+12,-0.25497285,1.1434555,0.07551117,20,19460,19.46
Walking,1.58E+12,-0.117680356,1.0934417,0.038246155,19,19479,19.479
Walking,1.58E+12,-0.055897523,1.0051819,-0.018632507,21,19500,19.5
Walking,1.58E+12,-0.094143674,1.2150437,-0.026478577,39,19539,19.539
Walking,1.58E+12,0.055897523,1.4376557,-0.21476594,20,19559,19.559
Walking,1.58E+12,0.30596772,1.496495,-0.31969756,19,19578,19.578
Walking,1.58E+12,0.5001389,1.4386352,-0.29812163,21,19599,19.599
Walking,1.58E+12,0.35500032,1.2562317,-0.05393677,39,19638,19.638
Walking,1.58E+12,0.15494537,1.0924606,0.013729858,20,19658,19.658
Walking,1.58E+12,0.028439332,0.93457335,-0.003923035,20,19678,19.678
Walking,1.58E+12,-0.06472321,0.76393735,-0.031381227,41,19719,19.719
Walking,1.58E+12,-0.06962738,0.66194916,-0.06178131,18,19737,19.737
Walking,1.58E+12,-0.048052978,0.5697662,-0.08335724,19,19756,19.756
Walking,1.58E+12,-0.018632507,0.51092684,-0.07551117,20,19776,19.776
Walking,1.58E+12,0.017651368,0.49719697,-0.04903259,25,19801,19.801
Walking,1.58E+12,0.099047855,0.5658432,0.207901,35,19836,19.836
Walking,1.58E+12,-0.06766663,0.698233,0.3579422,20,19856,19.856
Walking,1.58E+12,0.04020691,0.8531784,0.4128601,20,19876,19.876
Walking,1.58E+12,0.18730775,1.1179581,0.5325012,21,19897,19.897
Walking,1.58E+12,0.4422806,1.4464813,0.47856444,38,19935,19.935
Walking,1.58E+12,0.30596772,1.3297821,0.48444825,20,19955,19.955
Walking,1.58E+12,0.29125825,1.1866043,0.49915925,40,19995,19.995
Walking,1.58E+12,0.24614716,1.2238693,0.1500412,19,20014,20.014
Walking,1.58E+12,0.25595397,1.3592011,-0.41776276,21,20035,20.035
Walking,1.58E+12,0.09512482,1.0375443,-0.293219,40,20075,20.075
Walking,1.58E+12,0.05393677,0.8217972,-0.14906159,18,20093,20.093
Walking,1.58E+12,-0.028439332,0.8070877,-0.20201722,20,20113,20.113
Walking,1.58E+12,-0.12650605,0.9620331,-0.26183778,21,20134,20.134
Walking,1.58E+12,-0.10493164,1.0650024,-0.19122925,39,20173,20.173
Walking,1.58E+12,-0.016671753,0.97085875,-0.06766663,6,20179,20.179
Walking,1.58E+12,0.094143674,0.78747404,0.023536682,33,20212,20.212
Walking,1.58E+12,0.14611968,0.6658722,-0.021574402,8,20220,20.22
Walking,1.58E+12,0.11865997,0.6972534,-0.13435058,31,20251,20.251
Walking,1.58E+12,0.07453003,0.81787413,-0.18240356,7,20258,20.258
Walking,1.58E+12,0.038246155,0.868869,-0.14023438,15,20273,20.273
Walking,1.58E+12,0.014709473,0.86298525,0.001960754,38,20311,20.311
Walking,1.58E+12,0.005883789,0.8835785,0.051974487,8,20319,20.319
Walking,1.58E+12,-0.032362364,0.9747818,0.09218292,32,20351,20.351
Walking,1.58E+12,-0.07453003,1.0198914,0.10100861,21,20372,20.372
Walking,1.58E+12,-0.21280365,1.1973922,0.12650605,38,20410,20.41
Walking,1.58E+12,-0.22947541,1.2523086,0.13042907,20,20430,20.43
Walking,1.58E+12,-0.22163086,1.2425019,0.099047855,41,20471,20.471
Walking,1.58E+12,-0.1284668,1.2121017,0.024516296,24,20495,20.495
Walking,1.58E+12,-0.059820555,1.0473496,-0.12454376,35,20530,20.53
Walking,1.58E+12,-0.037265014,1.114035,-0.045111082,19,20549,20.549
Walking,1.58E+12,0.004902649,1.3042847,-0.09806671,21,20570,20.57
Walking,1.58E+12,0.42658997,1.3562591,-0.2902771,39,20609,20.609
Walking,1.58E+12,0.48542938,1.3003616,-0.24124297,19,20628,20.628
Walking,1.58E+12,0.35990447,1.2572129,-0.1039505,39,20667,20.667
Walking,1.58E+12,0.17946167,1.158165,0.004902649,7,20674,20.674
Walking,1.58E+12,0.06962738,1.0149887,0.018632507,14,20688,20.688
Walking,1.58E+12,0.012748718,0.79629976,-0.022555541,39,20727,20.727
Walking,1.58E+12,-0.025497437,0.7070602,-0.0578598,20,20747,20.747
Walking,1.58E+12,-0.06962738,0.52073365,-0.117680356,39,20786,20.786
Walking,1.58E+12,-0.022555541,0.4922943,-0.09218292,22,20808,20.808
Walking,1.58E+12,0.09316254,0.6060516,0.11571808,38,20846,20.846
Walking,1.58E+12,0.15788727,0.73844147,0.30008394,20,20866,20.866
Walking,1.58E+12,0.21378478,1.1022675,0.5413269,39,20905,20.905
Walking,1.58E+12,0.4059952,1.2317154,0.5776123,20,20925,20.925
Walking,1.58E+12,0.5070038,1.2513291,0.4805252,20,20945,20.945
Walking,1.58E+12,0.24320526,1.2150437,0.453067,39,20984,20.984
Walking,1.58E+12,0.3089096,1.2199478,0.4707199,21,21005,21.005
Walking,1.58E+12,0.26968232,1.2071991,0.34029084,19,21024,21.024
Walking,1.58E+12,0.18142243,1.1777786,-0.15200348,20,21044,21.044
Walking,1.58E+12,0.10689239,1.203276,-0.47562256,39,21083,21.083
Walking,1.58E+12,-0.022555541,1.0120468,-0.19319153,21,21104,21.104
Walking,1.58E+12,-0.10787354,0.8982895,-0.11179657,20,21124,21.124
Walking,1.58E+12,-0.13435058,0.9973358,-0.19711304,40,21164,21.164
Walking,1.58E+12,-0.07551117,0.9600708,-0.06668548,19,21183,21.183
Walking,1.58E+12,0.051974487,0.7247116,0.09218292,39,21222,21.222
Walking,1.58E+12,0.06962738,0.6972534,-0.026478577,20,21242,21.242
Walking,1.58E+12,0.08825989,0.779628,-0.13631287,40,21282,21.282
Walking,1.58E+12,0.090220645,0.86985016,-0.13729247,10,21292,21.292
Walking,1.58E+12,0.1039505,0.8286621,0.04903259,30,21322,21.322
Walking,1.58E+12,0.07355042,0.86298525,0.060801696,19,21341,21.341
Walking,1.58E+12,-0.07060852,0.9924332,0.028439332,40,21381,21.381
Walking,1.58E+12,-0.10689239,1.0512726,0.0794342,19,21400,21.4
Walking,1.58E+12,-0.14611968,1.1522812,0.10689239,20,21420,21.42
Walking,1.58E+12,-0.1529831,1.2287735,0.12650605,22,21442,21.442
Walking,1.58E+12,-0.31087035,1.1817017,0.11375733,38,21480,21.48
Walking,1.58E+12,-0.31773528,1.1601273,0.07060852,19,21499,21.499
Walking,1.58E+12,-0.20005493,1.1277649,0.012748718,21,21520,21.52
Walking,1.58E+12,-0.12748718,1.1189392,-0.0794342,39,21559,21.559
Walking,1.58E+12,0.001960754,1.2660385,-0.062762454,19,21578,21.578
Walking,1.58E+12,0.21378478,1.3690078,-0.17161712,21,21599,21.599
Walking,1.58E+12,0.3520584,1.3876404,-0.23830108,21,21620,21.62
Walking,1.58E+12,0.42364654,1.3121293,-0.15984802,39,21659,21.659
Walking,1.58E+12,0.30400544,1.2483871,-0.105911255,19,21678,21.678
Walking,1.58E+12,0.025497437,0.99439394,-0.020593261,41,21719,21.719
Walking,1.58E+12,-0.031381227,0.8718109,0.010787964,18,21737,21.737
Walking,1.58E+12,-0.09120178,0.6756775,-0.06374359,41,21778,21.778
Walking,1.58E+12,-0.07551117,0.55799866,-0.09120178,18,21796,21.796
Walking,1.58E+12,0.04020691,0.53152007,-0.071588136,41,21837,21.837
Walking,1.58E+12,0.13042907,0.5844757,0.018632507,19,21856,21.856
Walking,1.58E+12,0.1833847,0.82768095,0.4403183,39,21895,21.895
Walking,1.58E+12,0.28929597,0.94045717,0.57270813,20,21915,21.915
Walking,1.58E+12,0.3206772,1.0797119,0.65214235,21,21936,21.936
Walking,1.58E+12,0.40207213,1.2483871,0.62762606,39,21975,21.975
Walking,1.58E+12,0.30792847,1.2483871,0.60997313,7,21982,21.982
Walking,1.58E+12,0.16769409,1.1503204,0.5530945,33,22015,22.015
Walking,1.58E+12,0.17357787,1.158165,0.453067,7,22022,22.022
Walking,1.58E+12,0.3706909,1.4788421,-0.41187897,33,22055,22.055
Walking,1.58E+12,0.28341216,1.3670471,-0.5442688,19,22074,22.074
Walking,1.58E+12,-0.013729858,0.9080963,-0.08629914,39,22113,22.113
Walking,1.58E+12,-0.11571808,0.9257477,-0.22457275,19,22132,22.132
Walking,1.58E+12,-0.15396424,1.0934417,-0.25203094,28,22160,22.16
Walking,1.58E+12,-0.14219666,1.1601273,-0.13827363,34,22194,22.194
Walking,1.58E+12,-0.07649231,0.9992981,-0.045111082,7,22201,22.201
Walking,1.58E+12,0.004902649,0.7747253,0.030400086,30,22231,22.231
Walking,1.58E+12,0.101989746,0.6138962,0.038246155,6,22237,22.237
Walking,1.58E+12,0.09806671,0.73157656,-0.13533172,35,22272,22.272
Walking,1.58E+12,0.11865997,0.82277834,-0.10885315,19,22291,22.291
Walking,1.58E+12,0.11179657,0.83258516,-0.014709473,19,22310,22.31
Walking,1.58E+12,0.07551117,0.81983644,0.100027464,20,22330,22.33
Walking,1.58E+12,0.014709473,0.84337157,0.09316254,21,22351,22.351
Walking,1.58E+12,-0.02745819,0.8855408,0.048052978,20,22371,22.371
Walking,1.58E+12,-0.039227296,0.9522263,0.06178131,20,22391,22.391
Walking,1.58E+12,-0.021574402,1.0551956,0.09610443,38,22429,22.429
Walking,1.58E+12,-0.003923035,1.1709137,0.14023438,7,22436,22.436
Walking,1.58E+12,-0.08629914,1.2464249,0.1470993,14,22450,22.45
Walking,1.58E+12,-0.21868896,1.2287735,0.12356415,21,22471,22.471
Walking,1.58E+12,-0.29420012,1.168953,-0.04020691,38,22509,22.509
Walking,1.58E+12,-0.20986176,1.0973648,-0.100027464,19,22528,22.528
Walking,1.58E+12,-0.17848054,1.1307068,-0.09316254,21,22549,22.549
Walking,1.58E+12,-0.056878664,1.3346847,-0.065704346,40,22589,22.589
Walking,1.58E+12,0.14415741,1.4896301,-0.17063598,7,22596,22.596
Walking,1.58E+12,0.29616088,1.5161088,-0.25007018,12,22608,22.608
Walking,1.58E+12,0.32460022,1.3788147,-0.19613342,39,22647,22.647
Walking,1.58E+12,0.27066344,1.3062454,-0.084336855,21,22668,22.668
Walking,1.58E+12,0.12356415,0.9934143,-0.050013732,38,22706,22.706
Walking,1.58E+12,0.024516296,0.83552706,-0.051974487,20,22726,22.726
Walking,1.58E+12,-0.11865997,0.64233553,-0.014709473,40,22766,22.766
Walking,1.58E+12,-0.13925476,0.5472107,-0.03530426,24,22790,22.79
Walking,1.58E+12,-0.10100861,0.46581572,-0.07747193,22,22812,22.812
Walking,1.58E+12,0.014709473,0.4560089,-0.015690614,35,22847,22.847
Walking,1.58E+12,0.06962738,0.52073365,0.11964111,18,22865,22.865
Walking,1.58E+12,0.20495911,0.8521973,0.39030457,40,22905,22.905
Walking,1.58E+12,0.22064972,1.069905,0.50798494,20,22925,22.925
Walking,1.58E+12,0.41678315,1.3503754,0.48837128,39,22964,22.964
Walking,1.58E+12,0.2569336,1.3033035,0.48739013,22,22986,22.986
Walking,1.58E+12,0.1863266,1.1767975,0.5295593,38,23024,23.024
Walking,1.58E+12,0.18534546,1.1669922,0.56780547,6,23030,23.03
Walking,1.58E+12,0.31871644,1.3258591,-0.3697113,33,23063,23.063
Walking,1.58E+12,0.34029084,1.4317703,-0.5432892,21,23084,23.084
Walking,1.58E+12,0.05491791,0.95418704,-0.025497437,41,23125,23.125
Walking,1.58E+12,-0.08629914,0.9090759,-0.16867371,19,23144,23.144
Walking,1.58E+12,-0.17357787,1.0483307,-0.2853729,21,23165,23.165
Walking,1.58E+12,-0.12650605,1.0326401,-0.08531799,38,23203,23.203
Walking,1.58E+12,-0.06472321,0.8139526,0.003923035,22,23225,23.225
Walking,1.58E+12,0.18436432,0.63547057,-0.002941895,37,23262,23.262
Walking,1.58E+12,0.22064972,0.7109817,-0.06962738,19,23281,23.281
Walking,1.58E+12,0.19122925,0.8247391,-0.07060852,20,23301,23.301
Walking,1.58E+12,0.00098114,0.8041458,0.015690614,40,23341,23.341
Walking,1.58E+12,-0.025497437,0.7923767,0.013729858,19,23360,23.36
Walking,1.58E+12,-0.022555541,0.86690825,0.04903259,20,23380,23.38
Walking,1.58E+12,-0.038246155,0.9483032,0.114738464,40,23420,23.42
Walking,1.58E+12,-0.065704346,1.0375443,0.15788727,8,23428,23.428
Walking,1.58E+12,-0.16377106,1.172876,0.16573182,31,23459,23.459
Walking,1.58E+12,-0.30498657,1.210141,0.09806671,20,23479,23.479
Walking,1.58E+12,-0.36186522,1.2415222,0.06766663,24,23503,23.503
Walking,1.58E+12,-0.13631287,1.2287735,-0.0794342,35,23538,23.538
Walking,1.58E+12,-0.03334198,1.1336486,-0.13827363,20,23558,23.558
Walking,1.58E+12,0.14023438,1.2836899,-0.060801696,41,23599,23.599
Walking,1.58E+12,0.20888214,1.410196,-0.18828735,18,23617,23.617
Walking,1.58E+12,0.31871644,1.4288285,-0.25497285,20,23637,23.637
Walking,1.58E+12,0.2530121,1.2768265,-0.11179657,40,23677,23.677
Walking,1.58E+12,0.15494537,1.1807206,0.021574402,20,23697,23.697
Walking,1.58E+12,-0.04118805,0.864946,0.012748718,39,23736,23.736
Walking,1.58E+12,-0.032362364,0.75903475,0.013729858,20,23756,23.756
Walking,1.58E+12,-0.011767578,0.68940735,-0.00098114,19,23775,23.775
Walking,1.58E+12,-0.012748718,0.6393936,-0.03334198,24,23799,23.799
Walking,1.58E+12,0,0.5462311,-0.028439332,36,23835,23.835
Walking,1.58E+12,0.065704346,0.56486356,-0.016671753,20,23855,23.855
Walking,1.58E+12,0.07551117,0.6031097,0.0794342,20,23875,23.875
Walking,1.58E+12,0.0794342,0.6580261,0.26085663,21,23896,23.896
Walking,1.58E+12,0.11865997,0.7609955,0.35892335,19,23915,23.915
Walking,1.58E+12,0.1863266,0.91005707,0.43149263,25,23940,23.94
Walking,1.58E+12,0.38442078,1.2630966,0.53152007,35,23975,23.975
Walking,1.58E+12,0.29812163,1.2640778,0.5040619,18,23993,23.993
Walking,1.58E+12,0.1833847,1.1718948,0.5001389,41,24034,24.034
Walking,1.58E+12,0.21868896,1.124823,0.49425507,17,24051,24.051
Walking,1.58E+12,0.21476594,1.2199478,0.105911255,22,24073,24.073
Walking,1.58E+12,0.24418488,1.3729309,-0.3393097,20,24093,24.093
Walking,1.58E+12,-0.047071837,1.1199188,-0.028439332,39,24132,24.132
Walking,1.58E+12,-0.050013732,0.8747528,0.047071837,23,24155,24.155
Walking,1.58E+12,-0.105911255,1.0414658,-0.26183778,38,24193,24.193
Walking,1.58E+12,-0.025497437,1.0630417,-0.117680356,22,24215,24.215
Walking,1.58E+12,0.12748718,0.8149322,0.1588684,36,24251,24.251
Walking,1.58E+12,0.07256927,0.7080399,0.056878664,19,24270,24.27
Walking,1.58E+12,0.04903259,0.78355104,-0.09120178,47,24317,24.317
Walking,1.58E+12,0.06374359,0.8374878,0.005883789,15,24332,24.332
Walking,1.58E+12,0.06472321,0.81689453,0.100027464,40,24372,24.372
Walking,1.58E+12,0.03530426,0.8492554,0.09120178,19,24391,24.391
Walking,1.58E+12,-0.08041382,0.9728195,0.16867371,38,24429,24.429
Walking,1.58E+12,-0.045111082,1.0453888,0.19319153,20,24449,24.449
Walking,1.58E+12,-0.015690614,1.0493119,0.207901,21,24470,24.47
Walking,1.58E+12,-0.22751465,1.1915085,0.13337097,38,24508,24.508
Walking,1.58E+12,-0.2471283,1.214064,0.11669922,20,24528,24.528
Walking,1.58E+12,-0.20691986,1.2130829,0.11179657,20,24548,24.548
Walking,1.58E+12,-0.045111082,1.2150437,0.08825989,21,24569,24.569
Walking,1.58E+12,0.058839418,1.1552231,0.13533172,40,24609,24.609
Walking,1.58E+12,-0.09120178,1.2542709,-0.04903259,19,24628,24.628
Walking,1.58E+12,-0.020593261,1.3258591,-0.17357787,38,24666,24.666
Walking,1.58E+12,0.23535919,1.366066,-0.15102234,10,24676,24.676
Walking,1.58E+12,0.31283265,1.2709427,0.009806824,30,24706,24.706
Walking,1.58E+12,0.19319153,1.1660111,0.08924103,23,24729,24.729
Walking,1.58E+12,0.09806671,0.9512451,0.099047855,38,24767,24.767
Walking,1.58E+12,0,0.8531784,0.14121552,26,24793,24.793
Walking,1.58E+12,-0.04118805,0.6756775,0.05491791,35,24828,24.828
Walking,1.58E+12,-0.011767578,0.60899353,0.030400086,17,24845,24.845
Walking,1.58E+12,0.03530426,0.5697662,0.07747193,40,24885,24.885
Walking,1.58E+12,0.024516296,0.62468415,0.17455903,40,24925,24.925
Walking,1.58E+12,0.00784607,0.73255616,0.37755585,30,24955,24.955
Walking,1.58E+12,0.019613648,0.84042966,0.4422806,10,24965,24.965
Walking,1.58E+12,0.03334198,0.85710144,0.4824875,41,25006,25.006
Walking,1.58E+12,0.17651978,0.96693575,0.50896454,8,25014,25.014
Walking,1.58E+12,0.28635406,1.1817017,0.37951812,31,25045,25.045
Walking,1.58E+12,0.31381226,1.1807206,0.41482085,17,25062,25.062
Walking,1.58E+12,0.32852325,1.2356384,0.5295593,21,25083,25.083
Walking,1.58E+12,0.2843933,1.2552506,0.3883438,39,25122,25.122
Walking,1.58E+12,0.20495911,1.280748,-0.08041382,19,25141,25.141
Walking,1.58E+12,0.03432312,1.2454453,-0.2539917,21,25162,25.162
Walking,1.58E+12,-0.04903259,1.128746,-0.19319153,20,25182,25.182
Walking,1.58E+12,-0.003923035,0.8924057,-0.11277618,40,25222,25.222
Walking,1.58E+12,-0.037265014,0.9159409,-0.17750092,18,25240,25.24
Walking,1.58E+12,0.07649231,0.88750154,0.07747193,40,25280,25.28
Walking,1.58E+12,0.10493164,0.86298525,0.08531799,19,25299,25.299
Walking,1.58E+12,0.039227296,0.8374878,0.03530426,20,25319,25.319
Walking,1.58E+12,-0.050994873,0.9473221,0.021574402,40,25359,25.359
Walking,1.58E+12,0.023536682,0.90319216,0.087278746,20,25379,25.379
Walking,1.58E+12,0.062762454,0.8894638,0.12258301,21,25400,25.4
Walking,1.58E+12,0.021574402,0.86788785,0.10493164,40,25440,25.44
Walking,1.58E+12,0.02942047,0.78257143,0.06472321,19,25459,25.459
Walking,1.58E+12,0.006864929,0.83552706,0.09120178,19,25478,25.478
Walking,1.58E+12,-0.056878664,0.8884827,0.20594025,41,25519,25.519
Walking,1.58E+12,-0.10689239,0.912999,0.14415741,18,25537,25.537
Walking,1.58E+12,-0.10100861,0.964975,0.10100861,21,25558,25.558
Walking,1.58E+12,-0.20103607,1.1709137,0.13140869,39,25597,25.597
Walking,1.58E+12,-0.2687027,1.2209275,0.07649231,20,25617,25.617
Walking,1.58E+12,-0.26085663,1.2729034,0.05393677,20,25637,25.637
Walking,1.58E+12,-0.048052978,1.2925171,0.11571808,39,25676,25.676
Walking,1.58E+12,-0.039227296,1.2611358,0.114738464,20,25696,25.696
Walking,1.58E+12,-0.10983429,1.2562317,0.009806824,20,25716,25.716
Walking,1.58E+12,-0.13533172,1.243483,-0.15788727,19,25735,25.735
Walking,1.58E+12,0.044129945,1.2846711,-0.087278746,41,25776,25.776
Walking,1.58E+12,0.06374359,1.2483871,-0.012748718,19,25795,25.795
Walking,1.58E+12,-0.05491791,1.2111206,0.002941895,20,25815,25.815
Walking,1.58E+12,-0.084336855,1.168953,0.00784607,20,25835,25.835
Walking,1.58E+12,-0.06864624,0.86396635,0.11571808,40,25875,25.875
Walking,1.58E+12,0.005883789,0.72863466,0.06178131,19,25894,25.894
Walking,1.58E+12,-0.1833847,0.6972534,0.021574402,19,25913,25.913
Walking,1.58E+12,-0.11865997,0.6335098,-0.02745819,26,25939,25.939
Walking,1.58E+12,-0.10296936,0.55113375,0.019613648,35,25974,25.974
Walking,1.58E+12,-0.08924103,0.534462,0.05491791,19,25993,25.993
Walking,1.58E+12,-0.045111082,0.5403458,0.19221039,32,26025,26.025
Walking,1.58E+12,-0.0460907,0.623703,0.31577453,19,26044,26.044
Walking,1.58E+12,-0.3020447,0.7698227,0.43247375,28,26072,26.072
Walking,1.58E+12,-0.17259674,0.8580826,0.46875763,20,26092,26.092
Walking,1.58E+12,-0.27066344,1.2542709,0.48739013,41,26133,26.133
Walking,1.58E+12,-0.16671295,1.1836624,0.47856444,20,26153,26.153
Walking,1.58E+12,-0.16278991,1.1777786,0.52759856,38,26191,26.191
Walking,1.58E+12,-0.18240356,1.2454453,0.5413269,8,26199,26.199
Walking,1.58E+12,-0.13827363,1.2160248,0.20397797,33,26232,26.232
Walking,1.58E+12,-0.10787354,1.2071991,-0.10885315,18,26250,26.25
Walking,1.58E+12,-0.101989746,1.1199188,-0.09610443,40,26290,26.29
Walking,1.58E+12,-0.14317779,1.0306793,0.036283873,20,26310,26.31
Walking,1.58E+12,-0.29910278,1.0738281,-0.13435058,39,26349,26.349
Walking,1.58E+12,-0.22947541,1.0591186,-0.087278746,20,26369,26.369
Walking,1.58E+12,-0.12552491,1.0542145,0.07256927,20,26389,26.389
Walking,1.58E+12,-0.06178131,1.0012589,0.17750092,21,26410,26.41
Walking,1.58E+12,0.07256927,0.94438016,0.011767578,40,26450,26.45
Walking,1.58E+12,0.12454376,0.8806366,-0.025497437,18,26468,26.468
Walking,1.58E+12,0.08041382,0.83258516,-0.048052978,39,26507,26.507
Walking,1.58E+12,0.011767578,0.8012039,-0.051974487,7,26514,26.514
Walking,1.58E+12,-0.039227296,0.7815903,-0.028439332,18,26532,26.532
Walking,1.58E+12,-0.16867371,0.8257202,-0.048052978,36,26568,26.568
Walking,1.58E+12,-0.3383301,0.82277834,0.047071837,19,26587,26.587
Walking,1.58E+12,-0.6393936,0.94634247,0.039227296,40,26627,26.627
Walking,1.58E+12,-0.5138687,1.0326401,0.12454376,7,26634,26.634
Walking,1.58E+12,-0.3854019,1.0679443,0.11179657,33,26667,26.667
Walking,1.58E+12,-0.43051147,1.0032196,-0.03530426,19,26686,26.686
Walking,1.58E+12,-0.3726532,0.96693575,-0.06766663,20,26706,26.706
Walking,1.58E+12,-0.39226532,1.2483871,-0.08825989,39,26745,26.745
Walking,1.58E+12,-0.37363282,1.3523376,-0.121601865,20,26765,26.765
Walking,1.58E+12,-0.36873016,1.3945053,-0.14121552,20,26785,26.785
Walking,1.58E+12,-0.26968232,1.3611634,-0.15788727,20,26805,26.805
Walking,1.58E+12,-0.101989746,1.3474334,-0.24222413,40,26845,26.845
Walking,1.58E+12,-0.13925476,1.2650573,-0.20201722,20,26865,26.865
Walking,1.58E+12,-0.099047855,1.2258316,-0.22849426,20,26885,26.885
Walking,1.58E+12,-0.1039505,1.1787598,-0.23732147,20,26905,26.905
Walking,1.58E+12,-0.06962738,1.2111206,-0.45110625,20,26925,26.925
Walking,1.58E+12,-0.038246155,1.1150162,-0.39128572,38,26963,26.963
Walking,1.58E+12,-0.047071837,1.0914795,-0.23830108,22,26985,26.985
Walking,1.58E+12,-0.00098114,1.0483307,0.2657608,38,27023,27.023
Walking,1.58E+12,-0.39030457,0.9934143,0.11964111,7,27030,27.03
Walking,1.58E+12,-0.6080124,0.9747818,-0.12258301,14,27044,27.044
Walking,1.58E+12,-0.57467043,0.82964325,-0.23634033,38,27082,27.082
Walking,1.58E+12,-0.53152007,0.73647916,-0.3118515,19,27101,27.101
Walking,1.58E+12,-0.4922943,0.73844147,-0.5501526,40,27141,27.141
Walking,1.58E+12,-0.5933029,0.742363,-0.58839875,20,27161,27.161
Walking,1.58E+12,-0.4422806,0.75315094,-0.623703,39,27200,27.2
Walking,1.58E+12,-0.23830108,0.77276456,-0.7247116,7,27207,27.207
Walking,1.58E+12,-0.17750092,0.76884156,-0.8345459,14,27221,27.221
Walking,1.58E+12,-0.12748718,0.69921416,-0.80316466,39,27260,27.26
Walking,1.58E+12,0.10100861,0.53054047,-0.7345184,20,27280,27.28
Walking,1.58E+12,0.27654725,0.37755585,-0.7766861,20,27300,27.3
Walking,1.58E+12,0.23634033,0.2569336,-0.85415953,20,27320,27.32
Walking,1.58E+12,0.3383301,0.052955627,-0.8531784,39,27359,27.359
Walking,1.58E+12,0.40109253,-0.07649231,-0.8610245,20,27379,27.379
Walking,1.58E+12,0.30596772,-0.08335724,-0.8776947,39,27418,27.418
Walking,1.58E+12,0.31283265,-0.12944794,-0.87671506,20,27438,27.438
Walking,1.58E+12,0.27556762,-0.2471283,-0.72667235,40,27478,27.478
Walking,1.58E+12,0.17848054,-0.22261047,-0.65606534,19,27497,27.497
Walking,1.58E+12,0.07355042,-0.2843933,-0.7276535,40,27537,27.537
Walking,1.58E+12,-0.09806671,-0.30596772,-0.7178467,20,27557,27.557
Walking,1.58E+12,-0.22849426,-0.31969756,-0.62272185,19,27576,27.576
Walking,1.58E+12,-0.15102234,-0.3118515,-0.68940735,22,27598,27.598
Walking,1.58E+12,-0.017651368,-0.23928222,-0.88750154,39,27637,27.637
Walking,1.58E+12,-0.02745819,-0.24026337,-0.8610245,19,27656,27.656
Walking,1.58E+12,-0.036283873,-0.23830108,-0.8012039,20,27676,27.676
Walking,1.58E+12,-0.065704346,-0.22064972,-0.8394486,19,27695,27.695
Walking,1.58E+12,-0.07551117,-0.19613342,-0.8492554,21,27716,27.716
Walking,1.58E+12,-0.40795594,-0.20594025,-0.94634247,39,27755,27.755
Walking,1.58E+12,-0.19122925,-0.24026337,-0.86298525,20,27775,27.775
Walking,1.58E+12,-0.14219666,-0.27948913,-0.92378694,20,27795,27.795
Walking,1.58E+12,-0.11865997,-0.330484,-0.91005707,20,27815,27.815
Walking,1.58E+12,-0.19907531,-0.35402068,-0.82670134,20,27835,27.835
Walking,1.58E+12,-0.28831482,-0.35402068,-0.72667235,19,27854,27.854
Walking,1.58E+12,-0.20005493,-0.32263947,-0.8188553,20,27874,27.874
