activity,timeStamp,x,y,z,,,
Walking,1.58E+12,0.120622255,1.0198914,0.42658997,20,9497,
Walking,1.58E+12,0.099047855,1.114035,0.45699006,20,9517,
Walking,1.58E+12,0.10983429,1.1336486,0.48837128,39,9556,
Walking,1.58E+12,0.15788727,1.0944229,0.48444825,23,9579,
Walking,1.58E+12,0.51092684,1.5543534,-0.020593261,36,9615,
Walking,1.58E+12,0.65606534,1.6426132,-0.50896454,23,9638,
Walking,1.58E+12,-0.1284668,0.99439394,-0.03530426,41,9679,
Walking,1.58E+12,-0.2814514,0.99145204,-0.16278991,15,9694,
Walking,1.58E+12,-0.24124297,1.0738281,-0.42070466,20,9714,
Walking,1.58E+12,0.0578598,1.0247955,0.048052978,41,9755,
Walking,1.58E+12,0.17553863,0.906134,0.19024964,18,9773,
Walking,1.58E+12,0.21182403,0.7923767,0.10100861,24,9797,
Walking,1.58E+12,0.071588136,0.71392363,-0.06472321,36,9833,
Walking,1.58E+12,0.031381227,0.78649294,0.026478577,20,9853,
Walking,1.58E+12,0.031381227,0.8443527,0.09610443,39,9892,
Walking,1.58E+12,0.031381227,0.86690825,0.11865997,8,9900,
Walking,1.58E+12,0.014709473,0.84239197,0.065704346,32,9932,
Walking,1.58E+12,0.018632507,0.8443527,0.036283873,21,9953,
Walking,1.58E+12,0.048052978,0.8816177,0.084336855,39,9992,
Walking,1.58E+12,0.04216919,0.94438016,0.11865997,19,10011,
Walking,1.58E+12,0.028439332,1.0306793,0.08825989,42,10053,
Walking,1.58E+12,0.04216919,1.1444366,0.09218292,3,10056,
Walking,1.58E+12,-0.13337097,1.2542709,0.16965485,35,10091,
Walking,1.58E+12,-0.23732147,1.2895752,0.1647522,19,10110,
Walking,1.58E+12,-0.21574707,1.332724,0.11669922,22,10132,
Walking,1.58E+12,-0.12650605,1.3003616,-0.004902649,19,10151,
Walking,1.58E+12,-0.09512482,1.1601273,-0.12944794,21,10172,
Walking,1.58E+12,0.026478577,1.1807206,-0.17946167,37,10209,
Walking,1.58E+12,0.21378478,1.3317429,-0.20986176,20,10229,
Walking,1.58E+12,0.38442078,1.4170609,-0.2853729,19,10248,
Walking,1.58E+12,0.36382598,1.3719498,-0.19221039,39,10287,
Walking,1.58E+12,0.18240356,1.3160522,-0.048052978,20,10307,
Walking,1.58E+12,0.065704346,1.2425019,0.12454376,22,10329,
Walking,1.58E+12,-0.006864929,1.0571563,0.16671295,19,10348,
Walking,1.58E+12,-0.04216919,0.7521698,0.024516296,39,10387,
Walking,1.58E+12,0.013729858,0.657045,0.011767578,22,10409,
Walking,1.58E+12,0.11669922,0.6364517,0.14611968,40,10449,
Walking,1.58E+12,0.11964111,0.709021,0.21672669,16,10465,
Walking,1.58E+12,0.10100861,0.78060913,0.2324173,21,10486,
Walking,1.58E+12,0.16573182,0.83356476,0.28341216,42,10528,
Walking,1.58E+12,0.19417115,0.8110107,0.31577453,19,10547,
Walking,1.58E+12,0.19515228,0.8737732,0.41187897,38,10585,
Walking,1.58E+12,0.1529831,0.9855682,0.51190645,4,10589,
Walking,1.58E+12,0.2843933,0.9894913,0.61585695,36,10625,
Walking,1.58E+12,0.3726532,1.0189117,0.5030807,22,10647,
Walking,1.58E+12,0.30989075,1.1052094,0.2569336,17,10664,
Walking,1.58E+12,0.09316254,1.1316879,-0.078453064,39,10703,
Walking,1.58E+12,0.15396424,1.0346024,0.015690614,24,10727,
Walking,1.58E+12,0.17161712,0.9698776,0.06864624,16,10743,
Walking,1.58E+12,0.08531799,1.0051819,0.04903259,40,10783,
Walking,1.58E+12,0.08924103,1.0002778,0.1529831,19,10802,
Walking,1.58E+12,0.09316254,0.9492844,0.21574707,22,10824,
Walking,1.58E+12,0.023536682,0.80610657,0.09316254,38,10862,
Walking,1.58E+12,0.032362364,0.779628,0.07551117,20,10882,
Walking,1.58E+12,0.03530426,0.78355104,0.121601865,40,10922,
Walking,1.58E+12,0.04118805,0.7737442,0.1529831,9,10931,
Walking,1.58E+12,0.07649231,0.7766861,0.14808044,29,10960,
Walking,1.58E+12,0.12356415,0.7678604,0.16867371,9,10969,
Walking,1.58E+12,0.05491791,0.71882784,0.005883789,30,10999,
Walking,1.58E+12,0.031381227,0.7855133,0.004902649,23,11022,
Walking,1.58E+12,0.050013732,1.0042007,0.099047855,39,11061,
Walking,1.58E+12,0.032362364,1.0257752,0.12552491,18,11079,
Walking,1.58E+12,-0.047071837,1.1611068,0.10983429,40,11119,
Walking,1.58E+12,-0.12356415,1.2719223,0.16377106,27,11146,
Walking,1.58E+12,-0.2853729,1.4121583,0.056878664,33,11179,
Walking,1.58E+12,-0.20103607,1.4131378,-0.050994873,21,11200,
Walking,1.58E+12,-0.025497437,1.1218811,-0.22064972,38,11238,
Walking,1.58E+12,0.2471283,1.0944229,-0.050994873,21,11259,
Walking,1.58E+12,0.2853729,1.2013153,-0.35500032,41,11300,
Walking,1.58E+12,0.25595397,1.1454163,-0.46777648,17,11317,
Walking,1.58E+12,0.16671295,1.1042283,-0.071588136,40,11357,
Walking,1.58E+12,0.13140869,1.0659835,-0.023536682,20,11377,
Walking,1.58E+12,0.12356415,0.9826263,0.017651368,19,11396,
Walking,1.58E+12,0.056878664,0.90319216,0.055897523,23,11419,
Walking,1.58E+12,-0.002941895,0.6933304,-0.05491791,37,11456,
Walking,1.58E+12,-0.004902649,0.6364517,-0.071588136,19,11475,
Walking,1.58E+12,0.037265014,0.6060516,0.003923035,41,11516,
Walking,1.58E+12,0.03432312,0.6433166,0.087278746,19,11535,
Walking,1.58E+12,0.06178131,0.77570647,0.27948913,39,11574,
Walking,1.58E+12,0.10787354,0.8776947,0.3569626,19,11593,
Walking,1.58E+12,0.09806671,0.97085875,0.43345338,20,11613,
Walking,1.58E+12,0.2687027,1.1542435,0.4579712,39,11652,
Walking,1.58E+12,0.39324647,1.2199478,0.42070466,22,11674,
Walking,1.58E+12,0.44424134,1.1552231,0.37461394,23,11697,
Walking,1.58E+12,0.32460022,1.2944778,0.505043,34,11731,
Walking,1.58E+12,0.40403444,1.5543534,-0.29125825,20,11751,
Walking,1.58E+12,0.08041382,1.0738281,-0.3893234,40,11791,
Walking,1.58E+12,-0.13827363,0.9110382,-0.07747193,20,11811,
Walking,1.58E+12,-0.13729247,0.916922,-0.16769409,41,11852,
Walking,1.58E+12,-0.09512482,0.9816452,-0.35892335,4,11856,
Walking,1.58E+12,0.04216919,0.92770845,0.043148804,35,11891,
Walking,1.58E+12,0.14317779,0.8384689,0.13140869,19,11910,
Walking,1.58E+12,0.16867371,0.7247116,0.038246155,21,11931,
Walking,1.58E+12,0.08335724,0.71980745,-0.004902649,39,11970,
Walking,1.58E+12,-0.008825684,0.83650666,0.05393677,19,11989,
Walking,1.58E+12,-0.04903259,0.92672884,0.06864624,21,12010,
Walking,1.58E+12,-0.024516296,0.9022125,0.07649231,38,12048,
Walking,1.58E+12,0.021574402,0.8217972,0.06668548,11,12059,
Walking,1.58E+12,0.04118805,0.9090759,0.05393677,30,12089,
Walking,1.58E+12,0.062762454,0.9865494,0.07355042,21,12110,
Walking,1.58E+12,0.094143674,1.1473786,0.09316254,39,12149,
Walking,1.58E+12,0.08629914,1.2268112,0.13337097,19,12168,
Walking,1.58E+12,-0.23045655,1.280748,0.16867371,39,12207,
Walking,1.58E+12,-0.29517975,1.3101685,0.10689239,21,12228,
Walking,1.58E+12,-0.22064972,1.3101685,0.006864929,18,12246,
Walking,1.58E+12,-0.10885315,1.2150437,-0.13042907,39,12285,
Walking,1.58E+12,-0.10100861,1.0551956,-0.20299836,11,12296,
Walking,1.58E+12,-0.058839418,1.0542145,-0.114738464,10,12306,
Walking,1.58E+12,0.02942047,1.1777786,-0.065704346,20,12326,
Walking,1.58E+12,0.08531799,1.2974198,-0.28831482,23,12349,
Walking,1.58E+12,0.35500032,1.1915085,-0.27556762,37,12386,
Walking,1.58E+12,0.293219,1.1307068,-0.13533172,18,12404,
Walking,1.58E+12,0.14317779,1.0914795,-0.08531799,20,12424,
Walking,1.58E+12,0.004902649,0.9855682,-0.05393677,22,12446,
Walking,1.58E+12,-0.03530426,0.78649294,0.06668548,37,12483,
Walking,1.58E+12,-0.011767578,0.7119629,0.04903259,24,12507,
Walking,1.58E+12,0.024516296,0.6697937,-0.017651368,36,12543,
Walking,1.58E+12,0.06864624,0.657045,-0.001960754,20,12563,
Walking,1.58E+12,0.09708557,0.6668518,0.08825989,21,12584,
Walking,1.58E+12,0.13140869,0.75609285,0.29223785,39,12623,
Walking,1.58E+12,0.13435058,0.78747404,0.31773528,25,12648,
Walking,1.58E+12,0.12748718,0.84042966,0.293219,14,12662,
Walking,1.58E+12,0.10787354,0.9522263,0.3520584,39,12701,
Walking,1.58E+12,0.14219666,1.1032486,0.39030457,10,12711,
Walking,1.58E+12,0.22947541,1.2071991,0.4187439,30,12741,
Walking,1.58E+12,0.2530121,1.2091599,0.47856444,15,12756,
Walking,1.58E+12,0.24124297,1.1356094,0.51190645,25,12781,
Walking,1.58E+12,0.30792847,1.243483,0.5530945,5,12786,
Walking,1.58E+12,0.35500032,1.5367019,0.14808044,16,12802,
Walking,1.58E+12,0.207901,1.1375717,-0.37461394,39,12841,
Walking,1.58E+12,0.011767578,0.87279207,-0.022555541,20,12861,
Walking,1.58E+12,-0.17848054,0.9836075,-0.4560089,38,12899,
Walking,1.58E+12,-0.14219666,1.0650024,-0.50112,19,12918,
Walking,1.58E+12,0.010787964,1.0542145,-0.02942047,20,12938,
Walking,1.58E+12,0.19024964,0.9600708,0.28047028,23,12961,
Walking,1.58E+12,0.20594025,0.71882784,0.05393677,42,13003,
Walking,1.58E+12,0.0823761,0.6972534,-0.028439332,14,13017,
Walking,1.58E+12,0.002941895,0.757074,-0.03334198,21,13038,
Walking,1.58E+12,0.065704346,0.8384689,0.09120178,39,13077,
Walking,1.58E+12,0.060801696,0.8737732,0.17946167,22,13099,
Walking,1.58E+12,0.010787964,0.86985016,0.16181031,37,13136,
Walking,1.58E+12,-0.04118805,0.8708313,0.07060852,9,13145,
Walking,1.58E+12,-0.04216919,0.916922,0.022555541,13,13158,
Walking,1.58E+12,0.04118805,0.9777237,0.003923035,20,13178,
Walking,1.58E+12,0.14415741,1.0561768,0.062762454,38,13216,
Walking,1.58E+12,0.121601865,1.1895462,0.15102234,9,13225,
Walking,1.58E+12,-0.1588684,1.2856522,0.15788727,30,13255,
Walking,1.58E+12,-0.25104982,1.2905548,0.17161712,20,13275,
Walking,1.58E+12,-0.11081543,1.3042847,0.012748718,39,13314,
Walking,1.58E+12,-0.08924103,1.158165,-0.14513855,22,13336,
Walking,1.58E+12,0.02745819,1.0689255,-0.11571808,41,13377,
Walking,1.58E+12,0.10100861,1.1826828,-0.16671295,20,13397,
Walking,1.58E+12,0.3971695,1.247406,-0.32852325,37,13434,
Walking,1.58E+12,0.37755585,1.1660111,-0.22849426,22,13456,
Walking,1.58E+12,0.1039505,1.0600983,-0.090220645,37,13493,
Walking,1.58E+12,0.023536682,0.950264,-0.050013732,19,13512,
Walking,1.58E+12,-0.02745819,0.7972809,0.094143674,41,13553,
Walking,1.58E+12,-0.021574402,0.73942107,0.055897523,24,13577,
Walking,1.58E+12,0.001960754,0.6943115,0.012748718,34,13611,
Walking,1.58E+12,0.04020691,0.6639099,-0.002941895,7,13618,
Walking,1.58E+12,0.071588136,0.6541031,0.030400086,16,13634,
Walking,1.58E+12,0.10787354,0.71294403,0.19319153,38,13672,
Walking,1.58E+12,0.1284668,0.75903475,0.2726242,19,13691,
Walking,1.58E+12,0.15592499,0.82768095,0.33146515,39,13730,
Walking,1.58E+12,0.17946167,0.89044344,0.3579422,21,13751,
Walking,1.58E+12,0.17553863,1.0277374,0.38147888,20,13771,
Walking,1.58E+12,0.15592499,1.2415222,0.40403444,38,13809,
Walking,1.58E+12,0.12258301,1.1640488,0.47268066,20,13829,
Walking,1.58E+12,0.19417115,1.1120743,0.54524994,20,13849,
Walking,1.58E+12,0.5040619,1.540625,-0.052955627,40,13889,
Walking,1.58E+12,0.36284637,1.4003891,-0.39618835,19,13908,
Walking,1.58E+12,0.19907531,1.0346024,-0.19809417,38,13946,
Walking,1.58E+12,0.09316254,0.81787413,0.02745819,7,13953,
Walking,1.58E+12,-0.050994873,1.0189117,-0.41089934,39,13992,
Walking,1.58E+12,-0.11081543,1.1042283,-0.41089934,16,14008,
Walking,1.58E+12,0.114738464,0.9159409,0.1863266,39,14047,
Walking,1.58E+12,0.23732147,0.79924166,0.121601865,19,14066,
Walking,1.58E+12,0.23535919,0.7335373,-0.008825684,49,14115,
Walking,1.58E+12,0.14121552,0.7492279,-0.050013732,7,14122,
Walking,1.58E+12,0.04903259,0.79924166,-0.019613648,16,14138,
Walking,1.58E+12,0.003923035,0.864946,0.044129945,32,14170,
Walking,1.58E+12,0.002941895,0.8776947,0.09806671,19,14189,
Walking,1.58E+12,-0.018632507,0.8806366,0.13729247,37,14226,
Walking,1.58E+12,-0.06374359,0.8825989,0.16671295,20,14246,
Walking,1.58E+12,-0.11081543,0.8894638,0.13435058,18,14264,
Walking,1.58E+12,0.017651368,0.9924332,0.08335724,41,14305,
Walking,1.58E+12,0.10983429,1.087558,0.10787354,22,14327,
Walking,1.58E+12,0.07060852,1.2238693,0.10493164,17,14344,
Walking,1.58E+12,-0.10885315,1.2640778,0.094143674,39,14383,
Walking,1.58E+12,-0.10983429,1.2905548,0.081394956,20,14403,
Walking,1.58E+12,-0.06766663,1.1522812,-0.114738464,39,14442,
Walking,1.58E+12,-0.04903259,1.0414658,-0.12258301,20,14462,
Walking,1.58E+12,0.045111082,1.0944229,-0.010787964,20,14482,
Walking,1.58E+12,0.1039505,1.3180145,-0.24418488,39,14521,
Walking,1.58E+12,0.21280365,1.3425308,-0.3383301,19,14540,
Walking,1.58E+12,0.2814514,1.258194,-0.22751465,42,14582,
Walking,1.58E+12,0.29223785,1.1895462,-0.10787354,15,14597,
Walking,1.58E+12,0.08335724,1.0032196,-0.003923035,23,14620,
Walking,1.58E+12,0.026478577,0.8708313,0.14513855,20,14640,
Walking,1.58E+12,-0.036283873,0.6903885,0.05491791,40,14680,
Walking,1.58E+12,-0.028439332,0.66881406,0.016671753,21,14701,
Walking,1.58E+12,0.032362364,0.62174225,0.032362364,38,14739,
Walking,1.58E+12,0.0460907,0.62762606,0.09806671,21,14760,
Walking,1.58E+12,0.043148804,0.72569275,0.31675416,39,14799,
Walking,1.58E+12,0.056878664,0.7776672,0.3755951,24,14823,
Walking,1.58E+12,0.13631287,0.906134,0.4069763,35,14858,
Walking,1.58E+12,0.17946167,1.0110657,0.41776276,20,14878,
Walking,1.58E+12,0.22163086,1.2111206,0.42070466,39,14917,
Walking,1.58E+12,0.17848054,1.1767975,0.47856444,23,14940,
Walking,1.58E+12,0.24908905,1.214064,0.58741915,38,14978,
Walking,1.58E+12,0.3883438,1.4523652,0.1647522,20,14998,
Walking,1.58E+12,0.21084289,1.2425019,-0.25497285,39,15037,
Walking,1.58E+12,0.0460907,0.93065184,0.047071837,19,15056,
Walking,1.58E+12,-0.017651368,0.9826263,-0.29517975,40,15096,
Walking,1.58E+12,-0.1284668,1.0914795,-0.42756957,18,15114,
Walking,1.58E+12,-0.07256927,1.0718673,-0.100027464,21,15135,
Walking,1.58E+12,0.21574707,0.8100296,0.22163086,41,15176,
Walking,1.58E+12,0.24124297,0.6972534,0.03530426,18,15194,
Walking,1.58E+12,0.17455903,0.66489106,-0.03530426,19,15213,
Walking,1.58E+12,0.056878664,0.79924166,0.051974487,40,15253,
Walking,1.58E+12,0.043148804,0.84042966,0.07060852,19,15272,
Walking,1.58E+12,0.003923035,0.8620041,0.117680356,40,15312,
Walking,1.58E+12,-0.00784607,0.8659271,0.11669922,22,15334,
Walking,1.58E+12,-0.03432312,0.8963272,0.12356415,21,15355,
Walking,1.58E+12,0.009806824,0.9483032,0.08335724,37,15392,
Walking,1.58E+12,0.051974487,0.987529,0.09120178,20,15412,
Walking,1.58E+12,0.02942047,1.2307342,0.14219666,40,15452,
Walking,1.58E+12,-0.10296936,1.2709427,0.13925476,19,15471,
Walking,1.58E+12,-0.1892685,1.3042847,0.10689239,22,15493,
Walking,1.58E+12,-0.1500412,1.3493958,0.028439332,23,15516,
Walking,1.58E+12,-0.0578598,1.1817017,-0.19122925,34,15550,
Walking,1.58E+12,0.02745819,1.1071701,-0.14513855,20,15570,
Walking,1.58E+12,0.18730775,1.124823,-0.039227296,24,15594,
Walking,1.58E+12,0.24222413,1.2513291,-0.29223785,35,15629,
Walking,1.58E+12,0.2726242,1.2052368,-0.30498657,19,15648,
Walking,1.58E+12,0.25791472,1.1758178,-0.14906159,21,15669,
Walking,1.58E+12,0.19122925,1.1473786,-0.028439332,22,15691,
Walking,1.58E+12,0.117680356,1.0228332,-0.010787964,37,15728,
Walking,1.58E+12,0.059820555,0.89730835,0.043148804,12,15740,
Walking,1.58E+12,-0.015690614,0.7109817,0.07747193,29,15769,
Walking,1.58E+12,-0.011767578,0.6776398,0.044129945,18,15787,
Walking,1.58E+12,0.010787964,0.6776398,0.013729858,21,15808,
Walking,1.58E+12,0.0460907,0.64920044,0.015690614,24,15832,
Walking,1.58E+12,0.048052978,0.6639099,0.12944794,34,15866,
Walking,1.58E+12,0.019613648,0.7354981,0.22849426,20,15886,
Walking,1.58E+12,0.022555541,0.80316466,0.32852325,19,15905,
Walking,1.58E+12,0.056878664,0.8825989,0.41384125,21,15926,
Walking,1.58E+12,0.11081543,1.009105,0.453067,40,15966,
Walking,1.58E+12,0.1892685,1.0973648,0.43541566,20,15986,
Walking,1.58E+12,0.19319153,1.158165,0.43639526,40,16026,
Walking,1.58E+12,0.24614716,1.1905273,0.5128876,18,16044,
Walking,1.58E+12,0.36480713,1.3846985,0.4403183,21,16065,
Walking,1.58E+12,0.21574707,1.3533173,-0.38246003,39,16104,
Walking,1.58E+12,0.14611968,0.9620331,-0.14415741,23,16127,
Walking,1.58E+12,-0.001960754,0.93653566,-0.15396424,40,16167,
Walking,1.58E+12,-0.099047855,1.0934417,-0.35303956,21,16188,
Walking,1.58E+12,-0.10689239,1.1071701,-0.29125825,20,16208,
Walking,1.58E+12,0.17161712,0.9051544,0.19711304,35,16243,
Walking,1.58E+12,0.27654725,0.8247391,0.14808044,19,16262,
Walking,1.58E+12,0.24614716,0.76295775,0.03530426,21,16283,
Walking,1.58E+12,0.14121552,0.7453049,0.00784607,39,16322,
Walking,1.58E+12,0.048052978,0.7609955,-0.008825684,10,16332,
Walking,1.58E+12,0.045111082,0.8080673,0.022555541,29,16361,
Walking,1.58E+12,0.055897523,0.84042966,0.13238983,26,16387,
Walking,1.58E+12,0.0460907,0.864946,0.17946167,35,16422,
Walking,1.58E+12,0.006864929,0.8747528,0.1500412,12,16434,
Walking,1.58E+12,-0.050994873,0.8816177,0.081394956,27,16461,
Walking,1.58E+12,0.00784607,0.912999,0.047071837,22,16483,
Walking,1.58E+12,0.06962738,0.98066556,0.045111082,17,16500,
Walking,1.58E+12,0.16082916,1.1071701,0.062762454,20,16520,
Walking,1.58E+12,0.12944794,1.2385803,0.12748718,39,16559,
Walking,1.58E+12,-0.045111082,1.2964386,0.14415741,8,16567,
Walking,1.58E+12,-0.13435058,1.3091873,0.16181031,15,16582,
Walking,1.58E+12,-0.09512482,1.3003616,0.13337097,20,16602,
Walking,1.58E+12,-0.021574402,1.1405137,-0.0794342,35,16637,
Walking,1.58E+12,-0.087278746,1.0110657,-0.17848054,20,16657,
Walking,1.58E+12,-0.07747193,1.0463699,-0.16278991,21,16678,
Walking,1.58E+12,0.009806824,1.203276,-0.16573182,21,16699,
Walking,1.58E+12,0.37461394,1.3484147,-0.2726242,38,16737,
Walking,1.58E+12,0.3755951,1.2091599,-0.23732147,21,16758,
Walking,1.58E+12,0.17063598,1.0659835,-0.062762454,41,16799,
Walking,1.58E+12,0.045111082,0.9453613,-0.001960754,17,16816,
Walking,1.58E+12,-0.022555541,0.85415953,0.094143674,40,16856,
Walking,1.58E+12,-0.013729858,0.75020903,0.09120178,13,16869,
Walking,1.58E+12,0.008825684,0.705098,0.044129945,26,16895,
Walking,1.58E+12,0.013729858,0.7100021,0.023536682,4,16899,
Walking,1.58E+12,0.02942047,0.7060791,0.011767578,18,16917,
Walking,1.58E+12,0.094143674,0.6727356,0.06472321,40,16957,
Walking,1.58E+12,0.10689239,0.7011749,0.14317779,17,16974,
Walking,1.58E+12,0.10493164,0.75020903,0.2471283,21,16995,
Walking,1.58E+12,0.10983429,0.80610657,0.33734894,39,17034,
Walking,1.58E+12,0.117680356,0.8512176,0.38343963,5,17039,
Walking,1.58E+12,0.13925476,0.9620331,0.43247375,34,17073,
Walking,1.58E+12,0.16377106,1.0600983,0.45895082,21,17094,
Walking,1.58E+12,0.14219666,1.1601273,0.4403183,21,17115,
Walking,1.58E+12,0.062762454,1.114035,0.47562256,37,17152,
Walking,1.58E+12,0.14023438,1.087558,0.5658432,21,17173,
Walking,1.58E+12,0.28243104,1.258194,0.39913025,21,17194,
Walking,1.58E+12,0.4618927,1.414119,-0.4579712,38,17232,
Walking,1.58E+12,0.25104982,1.0846161,-0.04118805,24,17256,
Walking,1.58E+12,0.12552491,0.86985016,0.17651978,16,17272,
Walking,1.58E+12,0.045111082,0.8963272,-0.08041382,37,17309,
Walking,1.58E+12,-0.0794342,1.0561768,-0.42953187,7,17316,
Walking,1.58E+12,-0.15690613,1.1532624,-0.35892335,16,17332,
Walking,1.58E+12,-0.038246155,1.0826538,0.062762454,37,17369,
Walking,1.58E+12,0.13533172,0.93751526,0.25889587,7,17376,
Walking,1.58E+12,0.23437957,0.69234926,-0.03432312,35,17411,
Walking,1.58E+12,0.17651978,0.67665863,-0.05491791,18,17429,
Walking,1.58E+12,0.10100861,0.7413834,-0.001960754,20,17449,
Walking,1.58E+12,0.050994873,0.8110107,0.022555541,22,17471,
Walking,1.58E+12,0.021574402,0.8590622,0.060801696,37,17508,
Walking,1.58E+12,0.004902649,0.87671506,0.11179657,21,17529,
Walking,1.58E+12,0.006864929,0.8786758,0.14023438,20,17549,
Walking,1.58E+12,0.005883789,0.8806366,0.10885315,5,17554,
Walking,1.58E+12,0.018632507,0.95418704,0.1039505,33,17587,
Walking,1.58E+12,0.05491791,0.96693575,0.09708557,21,17608,
Walking,1.58E+12,0.08924103,1.0267563,0.087278746,39,17647,
Walking,1.58E+12,0.055897523,1.1503204,0.13827363,7,17654,
Walking,1.58E+12,-0.06472321,1.2385803,0.12650605,14,17668,
Walking,1.58E+12,-0.14808044,1.2758453,0.12650605,40,17708,
Walking,1.58E+12,-0.08825989,1.2640778,0.13238983,8,17716,
Walking,1.58E+12,0.02942047,1.162088,-0.060801696,33,17749,
Walking,1.58E+12,-0.045111082,1.039505,-0.16867371,17,17766,
Walking,1.58E+12,-0.050994873,1.0198914,-0.14121552,18,17784,
Walking,1.58E+12,0.09316254,1.1562042,-0.055897523,21,17805,
Walking,1.58E+12,0.22555237,1.3082078,-0.1647522,21,17826,
Walking,1.58E+12,0.3579422,1.3405685,-0.2687027,40,17866,
Walking,1.58E+12,0.3491165,1.2503479,-0.2657608,8,17874,
Walking,1.58E+12,0.24908905,1.1483581,-0.0578598,32,17906,
Walking,1.58E+12,0.13435058,1.0512726,-0.003923035,19,17925,
Walking,1.58E+12,0.060801696,0.9424194,0.078453064,40,17965,
Walking,1.58E+12,0.00784607,0.8345459,0.10983429,8,17973,
Walking,1.58E+12,-0.03432312,0.69627225,0.011767578,30,18003,
Walking,1.58E+12,-0.023536682,0.6668518,-0.023536682,20,18023,
Walking,1.58E+12,0.08531799,0.62566376,0.011767578,39,18062,
Walking,1.58E+12,0.09218292,0.65214235,0.1039505,20,18082,
Walking,1.58E+12,0.07256927,0.71392363,0.24026337,20,18102,
Walking,1.58E+12,0.036283873,0.7737442,0.3569626,22,18124,
Walking,1.58E+12,0.047071837,0.89927065,0.45012513,39,18163,
Walking,1.58E+12,0.051974487,0.9894913,0.4560089,24,18187,
Walking,1.58E+12,0.19711304,1.1915085,0.43345338,38,18225,
Walking,1.58E+12,0.15984802,1.1846435,0.44816437,15,18240,
Walking,1.58E+12,0.14121552,1.1307068,0.5128876,20,18260,
Walking,1.58E+12,0.28733522,1.2542709,0.27752838,39,18299,
Walking,1.58E+12,0.4824875,1.3680283,-0.36774904,20,18319,
Walking,1.58E+12,0.48739013,1.3896027,-0.36873016,22,18341,
Walking,1.58E+12,0.1500412,1.1424744,-0.043148804,38,18379,
Walking,1.58E+12,0.04118805,0.93947756,0.12650605,5,18384,
Walking,1.58E+12,-0.026478577,0.93065184,-0.12552491,35,18419,
Walking,1.58E+12,-0.14513855,1.0463699,-0.37755585,11,18430,
Walking,1.58E+12,0.10493164,0.9894913,0.1647522,30,18460,
Walking,1.58E+12,0.22359161,0.86396635,0.19515228,18,18478,
Walking,1.58E+12,0.24222413,0.7453049,0.05393677,41,18519,
Walking,1.58E+12,0.17946167,0.68352354,-0.043148804,10,18529,
Walking,1.58E+12,0.039227296,0.7855133,0.022555541,29,18558,
Walking,1.58E+12,0.02942047,0.8492554,0.07355042,20,18578,
Walking,1.58E+12,0.008825684,0.8551407,0.13042907,39,18617,
